f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,label
12.13324,20.111511,1.6855178725319286,1.8613114067238703,2.0730502769752626,1.9716346863285692,1.6501170039143676,-0.5376282,2.699463,1.6924825709271591,1.882462246554471,2.09811116210928,1.9975501663169688,1.6659982930134223,-5.0864105,-11.484787,1.5740254659731838,1.929224046113917,2.0978970232517344,1.9795205670136882,1.6221386465032348,-11.944702,-8.100922,1.4416859189836329,1.9296367568704178,2.1573972033527458,2.1579558416784534,1.8563275462605844,2.8060608,1.7578735,1.392126457401747,1.8157491838198632,2.0478890228406397,2.040812995415686,1.7870576016101345,17.32611,24.6689,1.6067996390975845,1.8341468630726494,1.9108986547595679,1.8204851879153645,1.5567032932428897,-10.6577,5.217224,1.4289405510350572,1.8427519248421604,1.9188483333885764,1.7774135123531047,1.4779064342063357,-2.8470917,3.743225,1.4490176227530478,1.8400718879459748,1.914813533326709,1.7688432011726198,1.4382029795606717,-1.4799347,1.2880859,1.3687725997812394,1.8601602808767606,1.9251692493099382,1.7895491401213854,1.449330768616627,1.5566101,-2.6203003,1.4327290577653622,1.8953865517932862,1.9639155130666137,1.8212994947460375,1.5074714712399129,0.011581421,-0.20645142,1.373604432095256,1.859221313215155,1.9314552606059734,1.7903457346367806,1.4499228327601197,-0.7513275,-0.60876465,1.3641031217773245,1.8618387709574875,1.94886569246736,1.8245086325094881,1.4766748907858385,1.0716705,-1.1252747,1.425659677076316,1.9051763213550774,1.96421268434762,1.8090303529034624,1.4710295569635345,1.2584686,-1.7584534,1.461868301383691,1.8489880066095266,1.9607108968988152,1.8304278500618463,1.5171066793025103,2.2665253,-1.5022278,1.4829122920715643,1.8135227114353292,1.936669930916926,1.8130544289200339,1.5200773366973874,Hello
-0.84095764,10.526306,1.5716213172970284,1.8563014359482453,2.089070413770739,2.0988553006175534,1.8469023112716179,13.830719,24.85048,1.7172873894604312,1.9193554332990086,2.0454940515265245,1.9517731278872437,1.665625549018504,-5.0488434,4.222046,1.5071019754167772,1.8873943760584826,1.965007163723905,1.9171777734448976,1.6224002389597634,4.2753754,-14.830231,1.772955396854235,1.9016749148746,2.1379743243911817,2.055016839868038,1.7537992246930414,-9.128693,-15.720688,1.7300768258228407,1.9249069646901569,2.190448933060892,2.210155089270312,1.903160577875001,2.6865234,3.5652008,1.670449544634217,1.8040768172819583,2.034354930616063,2.0158074932762395,1.713668570293697,7.1553955,27.824615,1.5277666369114415,1.8463065140629271,1.9109142187302441,1.8180452864603036,1.5237713353853115,-3.960022,2.9006042,1.4583309626076448,1.8789881138746058,1.9090941464637068,1.7678298420570249,1.4735694346847705,-1.3436279,-0.4755249,1.4430765171888864,1.8637123378452922,1.9032854632664393,1.7606425556839966,1.4755309792208495,2.6225128,-1.2117615,1.5438915853642021,1.929785608487382,1.9768199528340744,1.8841671935667537,1.5906526394728273,4.393753,-4.4447937,1.659508998850363,1.936483922582469,2.0695308434615463,1.9658384081580202,1.6456701177966284,-9.550629,4.137451,1.4112598553968465,1.836090543668516,1.870159107469105,1.7425841355537988,1.46359324994734,-1.9304199,8.872559,1.3853365207542736,1.7062475543123545,1.7374996038308097,1.5897611228539663,1.344082981292339,0.29089355,2.1827698,1.3813481097735905,1.7767878466433047,1.816995262481626,1.6714020558741327,1.3937505418189682,1.6971283,-7.1083374,1.369798548646683,1.7319752367001193,1.8256174644683238,1.7129349418512407,1.427914461481772,Hello
-2.768753,-3.2451782,1.1373413309970892,1.6165960467305245,1.7063440907655467,1.6038713617880658,1.3620656123013646,1.3287048,-0.8585205,1.1180448239557008,1.5715207871679546,1.7116703073233943,1.6145731752588313,1.372601556782347,-1.989212,5.817932,1.1925432760234127,1.7025472071059453,1.8006677634748336,1.685110772139966,1.421020305435577,-3.0028381,-0.0697937,1.214350098197931,1.6787705972829545,1.7700708630289557,1.647274623065883,1.3914546622935406,3.6284332,-2.6111755,1.1527822071854543,1.6212373419146584,1.7471399222383193,1.6628835831476998,1.4124324027305695,3.5093842,1.4750366,1.1545510830309331,1.6104461104462695,1.7344585459198456,1.6415017001562358,1.4108409916856675,-5.8201904,1.8170166,1.32961984440192,1.7362565639822705,1.8236590248197677,1.728678736153565,1.470723145291833,0.6235199,-3.6966553,1.1732692458013334,1.6456413871024669,1.747701230199074,1.6386967896439246,1.4075991445924092,7.724289,-6.753601,1.1575267529004067,1.6841381006906033,1.7502950903370325,1.619802733588022,1.3709228417871309,-1.3450165,7.453064,1.147917213403793,1.5956170529680573,1.7131683407164493,1.6048082102545835,1.3524204007864387,-7.4044495,3.3760376,1.2735437404187913,1.755979495287692,1.8537188874419013,1.7439166324847768,1.4770193426063105,3.5219574,-3.1349182,1.1456112513823349,1.6398286132682036,1.7435480851117926,1.640762941763304,1.4186918171149236,10.940079,-2.342987,1.2279188708455344,1.6824441023313284,1.751791604837324,1.6299833399802999,1.356738761140025,-12.791367,0.9602661,1.1583811764307737,1.649120901389357,1.7420377266591718,1.6111571504883255,1.3588689458068872,0.27534485,4.605774,1.074167661302478,1.774992346691632,1.8314580438685588,1.7111853692460952,1.40442452075437,Hello
3.4256744,9.263184,0.914710217334749,0.8315169000602763,0.5689241159099991,0.28916690016780966,0.1135282387574619,5.565094,-1.1549683,0.9568100226300661,0.8424194939867813,0.5995580807446672,0.2844019231149955,0.060758289424135845,-9.493149,-6.9596405,0.837592981511477,0.7372078274942221,0.490458449952855,0.19472726384292377,0.0667985863129168,16.125717,3.1992645,0.947014765399472,1.0101194020158497,0.6787944205668329,0.4145290155390725,0.3205402627909128,-17.992905,-4.774643,0.9317915506636198,0.7637881099880992,0.5492309587693308,0.3719393856548588,0.32511147766619136,-3.8616638,0.396286,0.8544769346860117,0.7192888950760391,0.5247855074877724,0.3891930643233882,0.3620280953385517,3.530548,-14.388748,0.9448157524153589,1.0357998170846217,0.8115529933844418,0.5268602753309373,0.45651703737440696,2.4750671,4.3552246,0.8834625578619182,0.9240596061355716,0.7760310754129227,0.5836106108178651,0.5020622982273439,6.3343506,8.760239,0.8559009302919834,0.8338381169462407,0.6581860335925331,0.5074892458537031,0.41417397193175165,0.09391785,3.626892,0.9511789696409504,0.8526987808612755,0.6457445573011794,0.4360715452436731,0.37791212031213955,12.114914,-2.7082672,1.0516507147077732,1.0481556374339218,0.7670783645759333,0.4921838960911093,0.33465076393002813,-7.478424,-4.674347,0.9651095728313428,0.9800433632299937,0.6254820819974682,0.31109110025290904,0.12883916092631567,-11.493576,2.3245087,1.020856693409249,0.8898806922304042,0.5781582960457634,0.2493172615629975,0.07198086132970477,12.122421,5.0317993,0.9864848136791378,0.917935760558604,0.6342100616815566,0.32243451466235135,0.11775414018919704,4.3415375,1.8407288,0.9802511223525203,0.9964474909390374,0.6453865859362293,0.3943613183965462,0.29719065865439376,Yes
8.971466,-10.441071,0.9722778473305879,0.9488219829829341,0.7501553296484104,0.5161054107086142,0.4383310119478622,1.1556854,-0.39997864,0.9370947082964228,0.9062916915521739,0.7529902207024157,0.5076599813624793,0.44749966429028987,1.3453217,8.86441,0.9763189212043041,0.878312515020399,0.6789369298854498,0.48527578946945354,0.4191202815029479,11.024811,-3.0882874,1.1079141763620506,1.0997971924752823,0.8613955125368471,0.58197543486524,0.39929196384305676,-12.265198,-5.178009,0.9828534431855586,0.9648947502031395,0.5699998714007377,0.2741609506028702,0.13648537930434843,3.2986298,7.035797,1.0624768052373579,1.0390838280740982,0.6290912558745463,0.29809759529661184,0.09513788601542339,-0.7625122,0.12738037,1.115633296112618,0.9029674206869266,0.6010411979285851,0.2795631276257854,0.0358985093175677,1.3375092,2.7062836,0.9357015744250505,0.893501192487106,0.5640004924924625,0.3051565382850149,0.20955170808206225,-9.385635,0.23170471,0.751044325353145,0.7282175452261201,0.5036211553631784,0.3701138701416372,0.3182700008228807,6.930954,-0.5227356,0.915083706112989,0.844713353909675,0.6759123202839775,0.5218687414740147,0.45600769460132423,4.0661774,-8.292831,1.0031640848213397,0.9213274044093609,0.7176573060710667,0.5208220759634311,0.4415936987833966,3.1025085,-2.640854,0.9975564755181929,0.8834273107420738,0.7341354358183508,0.5227771074124452,0.47904129506945237,-2.2938232,7.012787,1.0349385572323662,0.9447515669364384,0.7778746390083905,0.5783451731774005,0.5193784586753277,-1.2346039,0.62312317,1.0445256635562885,0.9558629557590246,0.7575594923788064,0.5509412369860367,0.45472377143976406,4.380493,-4.2336884,1.0235905922713786,0.9484664764389635,0.6422288898322335,0.34923363078841607,0.24318563181131486,Yes
5.6221466,-0.34178162,0.9993210320564888,0.8230701564119568,0.5616784108532538,0.25781593058111607,0.11179805127666265,-9.66803,-14.448975,0.773691455552485,0.6581615169441837,0.412690115134195,0.17629185245020207,0.1734478715042151,3.739212,17.882416,0.652649462343757,0.8136080463267641,0.6211473658889977,0.45108359068721066,0.44289925800465285,22.27806,-4.373947,0.9965108760659517,1.0475301443365586,0.7649357373126546,0.5508109544827742,0.534285777082387,9.077591,2.35437,0.9925319479567214,1.0012998974379506,0.9043534798592177,0.6093634715812619,0.5772079961393143,-8.149887,-8.075562,1.035942976118318,1.020164689090649,0.7981200245461224,0.5985666366385947,0.5655558531992326,-1.9090576,6.172653,0.9317137746769049,0.8679937107648368,0.6425708534501987,0.46815796773470414,0.4481757213041256,-8.6957245,-4.0631714,0.8586067266483448,0.8256203879804083,0.5965587394415924,0.35848958039266365,0.3038742252001339,7.720215,-6.5110626,1.0531578915647695,0.8732363938768001,0.5416229261247353,0.22978628322012756,0.1726738192931465,-4.96611,7.8779755,0.9387528226027623,0.8089185919482753,0.48171957966956325,0.19610070802119745,0.19768736078357557,4.662903,-1.2590637,0.8289536162251117,0.66683543239761,0.44245030734003243,0.23955815937152947,0.21940190377268365,-6.9858704,3.5966797,0.8203473408483559,0.6921397200978897,0.5226315442019667,0.4343053618386837,0.4273995369033336,6.016571,7.957199,1.5876428460109937,1.1701904526855742,1.1179145083845443,0.982677841488603,0.902409417282192,10.081833,0.063064575,1.6124668721307958,1.3706665245402792,1.3172837599964264,1.1920641644418193,1.184652645808933,-8.639938,5.00473,1.6553397152871248,1.601031747542579,1.5295076259458655,1.3052496047844073,1.2237201679153586,Yes
-2.0318146,6.4923096,0.9500541125215167,1.312373104728531,1.4356877115503037,1.3034397137203508,1.2573449059530375,6.89299,4.834137,1.2018338920197629,1.410839199011338,1.547040707056335,1.3424998791743392,1.2695696685310867,1.9411316,-7.731064,1.398406219575788,1.1688865975362936,1.126127242875296,0.9273022198821532,0.8349118221580617,10.953888,-2.1894379,1.0266816523527476,0.7230854585097594,0.6869541566394309,0.5277862871018196,0.45241956814163053,-0.04411316,2.5448456,1.0821069274793786,0.7069452015445853,0.6757294601252444,0.5470354379021213,0.5039050125877235,4.3661804,7.4550323,1.1993282271797043,0.9777331811986406,0.9734269631024529,0.771286272434429,0.6218329623975352,-8.996841,-6.6921844,1.2521383358214129,1.3073128470381306,1.463903770776443,1.2249794652423558,1.0851134347568219,-4.404709,-4.5441895,0.9134695390233966,1.2398259072126303,1.2535865051865247,1.1365459462998106,1.0837993952007499,0.29551697,2.3923492,0.8702935096955265,1.260502786997962,1.353922055687161,1.1609715400773206,1.1084659883952594,-4.3451843,5.7304688,1.1705647075489622,1.3080515599992917,1.489828291566421,1.3361763202563266,1.2737884275400253,2.956192,-8.115356,1.2555182429212661,1.0420083446401116,0.9553916976322984,0.8103527732605984,0.7502546033289883,10.588257,0.75627136,1.130622717700073,0.818008606976435,0.7687929104637636,0.6136826757868792,0.5188630239266587,7.2235565,-0.65382385,1.1616719109365146,0.669013762163497,0.6094966013770385,0.4763526473044307,0.4158603611628062,-2.9499817,6.4521637,1.1831053914126282,0.9432207762760284,0.8748184164472742,0.7408025679077037,0.6422184901373151,-13.127838,-1.8401031,1.1713436208591126,1.3195381718064907,1.4777297561853526,1.2934277290375187,1.1768884432063855,Yes
2.582199,2.153656,1.022335515603187,0.7819089551183804,0.6773245525769005,0.5109747369563159,0.4788614321044723,-6.664337,-5.635956,1.0938069116566873,0.9229350814650062,0.8090966766324929,0.6185844675775366,0.5755030827884894,-8.899826,9.0872345,1.1943989546680038,1.3650305412034085,1.378513317673988,1.14287445471016,1.1408393290793875,1.5351562,4.00296,1.2419844605848793,1.3825635328469894,1.4330844526401465,1.213590286024861,1.177376586083307,-6.1393127,-0.55892944,1.2517629026619375,1.3969884935472447,1.4493483910237168,1.214826940159077,1.1468726963065121,1.9900818,-5.1235504,1.4511154219805178,1.0054928003038257,0.8993639095336053,0.7687093589826829,0.727562804184854,0.97146606,-1.2334137,1.1807204263336406,0.6903569218437936,0.5493399299388965,0.4539742411109547,0.4175415046297688,4.542923,-16.089066,0.8615586905677808,0.6223025651022293,0.41779472134749857,0.23143792854900141,0.22004983903479092,-1.9925385,17.880722,1.0576142085977487,0.7482793464538524,0.5955709647028935,0.48647674882109865,0.43100165150289854,1.0164948,-2.5383606,1.4190883591960162,1.1550393876373148,1.0064810112482092,0.7965676641732681,0.7601283446048608,4.464737,6.2640076,1.4852890225682807,1.2942571570011947,1.163796469643876,0.9948252462085162,0.9448289556059876,5.140686,-3.9684753,1.46648062908148,1.3314072022630117,1.1710345232098331,0.9399547143455174,0.8966486493586894,-3.605774,1.9962921,1.3682113464130319,1.2955447157931668,1.1192197355540352,0.9334927568122628,0.8249880992796571,-8.587494,6.0928955,1.0287559828598871,1.0051418940679233,0.9038496371332412,0.7652327520789963,0.660444518576125,1.4174957,1.0066528,0.9893244746449136,0.9937163776058313,0.8586029578800707,0.6797375428545505,0.5054937008844591,Yes
5.832718,-0.55563354,1.0080777652999482,1.1830608225199548,1.0951150342240117,0.8065554436218114,0.7267819390775729,-3.1560822,-0.33132935,0.9709460740722047,1.201860501184452,1.1213558739121874,0.8856107281125022,0.8041310028605914,-0.31658936,4.2533875,1.0205239445171268,1.4391065744183988,1.3060131408452906,1.08990589698719,1.0193777553297203,-6.5536957,-8.818497,1.0355399755569643,1.271581974455033,1.1299289903483762,0.8778006316600778,0.8138153915496714,3.9914703,-4.7851105,1.0142190653458587,1.1286219027680944,0.958084015948995,0.6800116178815824,0.6238151852532915,-7.1789093,2.8594818,0.8858755775536711,0.9753001552494617,0.8295072623235797,0.660308294068648,0.6120034648360612,-3.0156403,-0.18205261,0.7914762759497548,0.913775044113833,0.7527878842558746,0.5997190402432772,0.5578461825092577,0.16427612,-3.2635803,1.0278918613351806,1.0983333427279955,0.979883526637033,0.8357604621478256,0.8255157796729523,11.89212,12.200195,1.1029281300571547,1.5737715048218948,1.4855910456900698,1.3403366861493213,1.1835550273401314,1.5258026,1.7341003,1.0899460534298693,1.6641292719134766,1.511324945110441,1.3746538485152475,1.2188730808030277,-8.469376,-5.623871,0.8681767319943756,0.8940082421983885,0.7962838202807666,0.6933224884175582,0.6278689320753209,12.045074,-4.548065,0.9127361200308447,0.9410545322149474,0.7115771900189406,0.49615637915040406,0.3387074010640632,2.5321655,0.2962494,0.9242949526925032,0.9945426225831924,0.7787462115206223,0.546796001773363,0.38888640446520256,-12.905548,3.109146,0.8430976659611289,0.8983559696194089,0.7343008166408445,0.5700682041866073,0.44752359728903984,5.4965973,-3.5753784,0.8858962739576843,0.8916540126417959,0.7472777987765654,0.6383567501013012,0.5277620008009973,Yes
-4.5144196,-2.3098297,0.9543372698697087,1.0824936025389016,0.8142427649597491,0.5903622011849119,0.41248115239407734,10.577621,5.655594,1.1618377315596586,1.2654418283089075,0.9944688286438594,0.7561972524938937,0.5388337943047657,2.6017303,0.03375244,1.1915170178741068,1.235587100878262,0.9786129155674387,0.7515181631498877,0.5460028565646908,-3.4455261,-3.77417,1.1847269140540464,1.284288490245162,0.9708508034655092,0.6874298639965631,0.47042477412455425,13.397247,2.578125,1.15740712869478,1.1719268378598897,0.9640226422677038,0.7530900502244616,0.5921313589592665,-5.637985,-6.9480896,1.0734197017970133,1.174520052152983,0.9266897228072678,0.724496716336736,0.5842433112785722,-19.185379,6.234009,0.8949242623297131,0.9861881467730946,0.7545938516073554,0.5805619376040877,0.42805733564568677,-3.51297,-3.0699463,0.8260792820792763,0.8954632554608997,0.743122181600714,0.5680592459587773,0.4099716879210045,4.2246857,-3.5916443,0.8908502792826396,0.9638377611133204,0.746481515953994,0.556825736742971,0.38332398981009963,-1.3638763,5.06131,0.8313538233714625,0.9387436823581111,0.7218051053554994,0.5371731633109618,0.38148999060003463,3.2065125,-4.1336365,0.940543357449081,0.952059748668947,0.6970270130878322,0.4263587964407861,0.25335642287108445,1.2121582,4.256668,0.9579165733003612,0.9135634239339361,0.6356929534126601,0.3647987475759451,0.19346278228553745,2.2564545,-2.5514984,0.9911942294316223,0.9329985583252708,0.6442370731516407,0.3684868395444251,0.18668120912743122,6.3574524,-0.36586,0.8599282814899406,0.9122845811522886,0.6371753068772199,0.42766996798195606,0.26791106785211605,-6.8654175,-1.7861481,0.8021277494678836,0.8016892544519035,0.5942952707228961,0.44429846114716376,0.2994368191566916,Yes
10.136032,1.759552,0.8790331821879496,0.9333780140711526,0.7063927369445064,0.5043627845315812,0.3390755132701806,-12.959595,-3.3980103,0.8334940484754347,0.8234037624338539,0.6247179802372579,0.45222571171376713,0.31289199148104463,5.559433,0.008743286,0.8139444436913598,0.8255056680330832,0.5983329382758705,0.42951547713284355,0.34874414654690084,-8.191254,-3.8097076,0.6953057084067539,0.7954256531303228,0.6103518955171312,0.4267748864576898,0.2851802035420882,2.7289886,-1.5555878,0.760613987836207,1.0424961379241013,0.7291176520182455,0.4176942462715486,0.22101530829033164,-8.563736,1.7597351,0.8117536005925323,0.7989000119844454,0.5232879249800588,0.2293298143268028,0.10475003141318324,4.6959534,-0.8760834,0.8350878324465141,0.8314950816420971,0.5507690540847585,0.2516155304150381,0.07377841712120423,1.7123108,5.365677,0.7022011718539135,0.8419786014700241,0.5513513154195822,0.3082309509203204,0.197451626609401,-1.0989838,-1.5889282,0.8099028262292752,0.8493306633670528,0.6238104019843382,0.4423659104475267,0.36842128364238547,-2.441269,-1.3462524,0.7723242617586157,0.788109662823851,0.5795171049003448,0.44206609183752066,0.38786863823141093,-4.2255096,-2.90802,0.8095723765183249,0.8068352415747164,0.6156170871538112,0.45398155415673036,0.3959572420753496,4.8590546,-7.381912,0.9287061160820685,0.892191527630759,0.6104010294598586,0.3528263443744941,0.31267794491149,-2.3967133,-2.3580933,0.9875786799363669,0.7954892216723974,0.498383640843439,0.19969643135424517,0.11377482756963073,7.9752655,6.749771,1.0054229170620361,0.8572962497170115,0.5283915478958605,0.19648681818609462,0.05043202659855648,-5.7850647,-7.453064,0.9964533781338533,0.8813768002537877,0.5386622957213932,0.22455227620618234,0.17484226501144556,Yes
-2.0419006,-0.38102722,0.8487220779375972,0.6238000910072887,0.4897369345805305,0.400020374074509,0.45633315939034574,-0.20239258,7.332123,0.9991895640746811,0.6963006227626838,0.5248411001148567,0.39954838625622435,0.43576262854347586,-12.610397,-4.443924,0.5394561794824557,0.48593210260189607,0.28525882500337874,0.1994774386520778,0.5460901416415019,10.257889,-12.624115,1.0447721930365859,0.5867069876738782,0.2876338940431162,0.22731382968855765,0.3578562815270036,6.250244,6.9713135,0.919558626065234,0.6617415212527955,0.39577095115941624,0.1319992212802026,0.2531135011193178,5.1479034,1.2794342,0.9902949107097965,0.6590107944072138,0.4230961801921242,0.22810343144065082,0.2538191088252506,-7.1499023,-0.86143494,0.837511248367782,0.6514248344231252,0.40993382287951674,0.23827944117971914,0.29641650548581494,-2.4415894,-6.4687195,0.9248750624183242,0.654803893423672,0.4044039213662446,0.2116054837667446,0.22621912236187108,2.730957,3.9070587,1.0204180629690869,0.7427332971039313,0.4687535811418715,0.24459507017443866,0.27267185717504844,9.112701,-5.6728516,1.219591635745848,0.7684231010879571,0.4503075129000307,0.16671482694194356,0.059586038412245634,-8.465073,-3.3237152,1.193538498452354,0.781257541017212,0.44132508761755973,0.2660730373185204,0.3769590671538531,-0.24909973,-5.2967224,1.429980666656613,0.8585427314863147,0.5377761378910374,0.16534448303297364,0.18278219233657939,3.2605743,11.475922,1.1726184911431308,0.6896255794076546,0.4019702862967943,0.10640998728116745,0.12668265490855174,0.80322266,5.720352,1.0087063679856374,0.8026602678563998,0.4942363316503861,0.22082687442815574,0.17309441376038387,-2.5112915,-4.2947693,0.8488177560834862,0.7365078168424362,0.5005159874972612,0.28262998550974505,0.2378402566259336,Yes
10.140762,-5.776016,1.083866478807913,1.0789896979176101,0.866493180949717,0.5959765273163956,0.38466107297019,-2.463745,-6.9040527,1.1463961125727273,1.2650205128875294,0.9241760712547399,0.5887820341601858,0.36321001856431556,2.7002563,8.291718,1.004633653705972,1.0506633606132927,0.8098682402497456,0.5086025875856907,0.3102524641332033,-2.2243042,4.3977966,0.9328993330513182,0.9345688643743584,0.6561330967437108,0.3666668785673001,0.16264578024139262,22.503342,2.0102997,1.0801303453067108,1.0471147504227072,0.7031752855068385,0.46948935692642674,0.30362086618815626,0.6755371,-2.294281,0.9925199412355591,0.9775104380967292,0.7014735177075629,0.4656384393458855,0.29762138420301104,-6.497772,-5.0687714,0.9439409864122864,1.0434076682094693,0.749706786950547,0.45309812188428555,0.25482235992008356,-12.549805,-8.005066,1.1825602310018943,1.2213809185010047,0.9655975594692682,0.6436694230988032,0.39392357323438815,0.41697693,-6.9858704,1.568231345535088,1.6186726816511903,1.2997394563892668,0.8708198340451379,0.7335149235019359,-4.6745605,1.8971863,1.3557827193562797,1.481166427253772,1.0604101180471006,0.6419094821116571,0.5314627637599981,6.1482544,24.768723,1.0515353950996635,1.027952259000044,0.7624024981116643,0.482930200986175,0.25679573042105763,-2.2808685,2.319519,1.0496273289409699,1.003364336213515,0.7149536446668517,0.47170057681109073,0.28316225692615316,-0.21710205,0.13589478,0.9079116705266067,1.031179774162751,0.782570679485112,0.5380279607831898,0.3459986652650125,12.366318,-7.006424,1.1326228061361459,1.178902510497274,0.9449712478518429,0.7061086033000922,0.47632508344419555,-7.278824,-13.413498,1.1933315375606661,1.3528908645376754,1.0937591694500242,0.7652221329886383,0.5779112182606492,Yes
10.135605,4.949295,0.9896627833936846,0.8385152964460683,0.4693716771029787,0.18742918500414818,0.11071260955572818,-0.2376709,-2.8880005,0.9665802779096034,0.8744503497471756,0.49708949255635065,0.19936966171069614,0.11624263216526703,-1.7631531,1.1627197,1.1409044702923852,0.9126876538407901,0.5195716395155084,0.18277720468395323,0.1316547110420374,-3.1773071,-0.28234863,1.0118198738502433,0.8716451059090676,0.4911167656084721,0.16069709230759027,0.144710675751918,1.7558289,-5.255554,1.140096916890087,1.0551663886377136,0.5804327319129138,0.3380205690621393,0.49336028507011975,0.73703,-1.283432,1.1909690612383879,1.01503363731285,0.5693440569532383,0.22518942199146436,0.36009540076056823,3.20018,5.2533417,1.0641111378056698,0.8648051898437279,0.4629735742299977,0.11488929893415134,0.18386714668321869,0.42115784,-3.0615692,0.8255959118531407,0.9723948844371761,0.49427770965518747,0.17539361700050546,0.16888334257102117,-4.374771,-0.42634583,0.7240672097269452,0.8825500835637943,0.4378004669769228,0.1414137837905859,0.16541585955749424,8.386673,-2.6078339,0.7709627721013558,0.8488574839432685,0.4617217012451577,0.15169862346547325,0.16726068740677694,-0.6329346,13.124619,0.862906733681222,0.8698094494574924,0.47007822141103356,0.11245737660863953,0.23466644590150426,-1.5499115,-8.220627,0.9872470782304736,0.8866880826875456,0.48259356375712137,0.0974900848725208,0.2594210077445346,-3.3161163,-3.5175018,1.0584334376095317,0.9033088953956904,0.4988071523970976,0.1537305773959535,0.1450503928181754,1.2026825,-3.7613678,0.9911453113272931,0.8220652272850423,0.5570339989356439,0.2863877906322558,0.2082584873779324,-3.3303223,6.735382,0.9402290575322024,0.7391882557123799,0.5610002231598017,0.38499110714552304,0.3494719424387468,Yes
-12.048798,-3.822342,0.9190410234707059,0.8039465468276696,0.7055425382199839,0.6076835108094135,0.6315885121956767,18.313522,-8.87822,0.768403484322591,0.7409517246616159,0.5515459881985079,0.3632384282824563,0.2982202125743258,2.6352844,0.8439026,0.8348543137627665,0.8003681632158375,0.6211117892340012,0.37608103816963245,0.2606309414917371,-16.895203,3.019043,0.925578246213667,0.6366603241847196,0.5334904619171852,0.45694430822050214,0.45755266192340216,6.8395844,0.28074646,1.5262284671774198,1.1134036838149675,1.0346130845085977,0.9093908717966077,0.8766785555472506,3.253708,3.5277557,1.603504215439316,1.2925653580227037,1.1598279026969596,0.9905503388566655,0.9165708351441678,13.587891,-5.28891,1.1154813211433299,0.8049421475822195,0.6523623879210414,0.5172679739602897,0.4463583204881293,8.414581,-5.7373047,0.8461303474767039,0.6256528543075889,0.4260195062708904,0.2031360217968093,0.18619685356954527,6.77623,9.856735,0.9008716822325527,0.6770400247677079,0.4985227312489266,0.3035034822851778,0.24221771433842046,-7.4206543,4.7312164,0.9009927294773803,0.6749230780470405,0.5473727185887876,0.40320542561299066,0.3711617470067207,-17.321548,3.0879822,0.9997037635668117,1.0334119953094998,0.9998990655550449,0.8190650753183862,0.8417365318754856,5.428253,-13.326706,1.4375624828187203,1.1554988297194337,0.997329766599553,0.7668281853486636,0.650881211018705,-0.47686768,-12.781296,1.0164195698583838,0.7864775572545005,0.5358707897475844,0.26368156332040393,0.2309495763253937,7.826248,-0.037002563,1.1266296532944573,0.872683925192739,0.533966894813503,0.20981456767662632,0.05163939157544124,-2.5070953,-0.0039520264,1.10975183912911,0.7907150893983776,0.4833717163319231,0.16774577048198314,0.08310829341319009,Yes
